Year,SERIES,REF_AREA,SEX,AGE,URBANISATION,EDUCATION_LEV,INCOME_WEALTH_QUANTILE,UNIT_MEASURE,UNIT_MULT,REPORTING_TYPE,TIME_DETAIL,Value
2016,SG_REG_BRTH,ET,_T,Y0T2,_T,_T,_T,PT,0,N,2016,2.6
2005,SG_REG_BRTH,ET,_T,Y0T4,_T,_T,_T,PT,0,N,2005,6.6
2016,SG_REG_BRTH,ET,_T,Y0T4,_T,_T,_T,PT,0,N,2016,2.7
2016,SG_REG_BRTH,ET,_T,Y2T4,_T,_T,_T,PT,0,N,2016,2.7
